CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
421,1,34,6,90723.36,1,1,1,12162.76
487,1,44,6,61691.45,1,1,1,53087.98
688,1,52,1,0.0,2,1,1,172033.57
581,0,26,3,105099.45,1,1,1,184520.0
650,0,25,2,114330.95,1,1,1,25325.07
612,0,38,1,0.0,2,1,1,9209.21
622,0,39,9,83456.79,2,0,0,38882.34
644,0,44,8,106022.73,2,0,0,148727.42
747,1,29,7,117726.33,1,1,1,175398.34
495,1,47,10,137682.68,1,1,0,71071.47
779,1,32,10,80728.15,1,1,0,86306.75
572,0,48,3,152827.99,1,1,0,38411.79
667,0,39,4,83765.35,2,1,0,118358.54
679,0,35,8,119182.73,1,0,0,121210.09
721,1,38,7,0.0,1,0,1,53534.8
631,0,33,8,0.0,2,0,0,117374.22
588,1,41,2,131341.46,2,0,1,7034.94
639,0,28,8,97840.72,1,1,1,178222.77
707,0,48,7,105086.74,1,1,1,180344.69
796,1,56,6,94231.13,1,0,0,121164.6
789,0,27,8,66201.96,1,1,1,79458.12
489,0,38,5,117289.92,1,0,0,85231.88
613,0,29,6,185709.28,2,1,1,77242.19
573,0,36,1,0.0,1,1,1,56905.38
687,1,28,7,108116.66,1,1,1,27411.19
634,1,25,9,0.0,2,1,1,8227.91
589,1,36,8,114435.47,1,1,0,26955.72
636,1,30,8,141787.31,2,1,1,109685.61
626,1,49,9,171787.84,2,1,0,187192.23
707,0,42,10,0.0,2,1,1,152944.39
712,0,48,8,0.0,2,1,0,183235.33
535,1,45,2,0.0,2,1,0,125658.28
636,0,33,0,0.0,1,1,0,92277.47
634,0,29,8,130036.21,2,0,1,69849.55
712,1,33,3,153819.58,1,1,0,79176.09
684,1,34,9,100628.0,2,1,1,190263.78
630,0,39,7,135483.17,1,1,0,140881.2
558,1,25,10,111363.1,2,1,0,197264.35
821,0,31,2,68927.57,1,1,1,25445.0
671,0,34,6,37266.67,2,0,0,156917.12
680,0,43,4,0.0,2,1,1,58761.33
653,0,27,6,107751.68,2,1,1,33389.42
774,1,42,2,132193.94,2,1,1,162865.52
710,1,21,4,109130.96,2,1,1,56191.99
679,0,33,1,0.0,2,0,0,69608.48
850,1,31,8,0.0,2,1,0,178667.7
638,1,44,9,77637.35,2,1,1,111346.22
560,0,27,5,0.0,2,1,0,131919.48
740,0,51,4,0.0,2,1,1,178929.84
568,0,26,6,0.0,2,0,0,166495.2
609,0,53,6,0.0,2,1,1,124218.27
793,1,25,3,100913.57,1,0,0,10579.72
539,0,37,1,130922.81,2,0,0,2186.83
667,0,23,6,136100.69,2,0,0,169669.33
611,1,31,0,107884.81,2,1,1,183487.98
502,0,35,6,0.0,2,1,1,80618.47
698,0,47,6,0.0,1,1,0,50213.81
687,1,39,7,0.0,2,1,0,26848.25
750,0,37,6,0.0,1,1,1,117948.0
707,0,35,9,0.0,2,1,1,70403.65
670,1,43,1,97792.21,1,0,0,120225.62
545,1,53,5,114421.55,1,1,0,180598.28
628,1,45,9,0.0,2,1,1,96862.56
636,1,44,2,0.0,2,0,0,86414.41
587,1,62,7,121286.27,1,0,1,6776.92
610,0,27,9,159561.93,1,0,1,103381.47
736,0,30,9,0.0,2,1,0,34180.33
726,1,34,9,0.0,2,0,0,14121.61
674,1,47,6,106901.94,1,1,1,2079.2
650,1,60,8,0.0,2,1,1,102925.76
799,1,31,9,154586.92,1,0,1,88604.89
592,1,39,7,0.0,2,1,0,83084.33
551,1,32,4,0.0,2,1,0,53420.53
652,1,36,9,150956.71,1,0,0,72350.17
773,0,40,10,0.0,2,0,1,69303.15
453,0,38,8,120623.21,1,1,0,129697.99
656,1,30,3,0.0,2,0,1,17104.0
590,1,37,6,169902.92,1,1,1,128256.18
555,1,29,4,128744.04,1,1,1,47454.93
529,1,61,1,0.0,2,1,1,191370.97
593,0,41,4,119703.1,2,1,1,109783.29
658,1,39,7,0.0,2,1,0,48378.4
671,1,32,6,123912.78,2,1,1,146636.44
696,0,36,7,0.0,2,1,1,82298.59
589,1,34,6,0.0,2,1,1,177896.92
606,1,61,5,108166.09,2,0,1,8643.21
601,1,48,9,163630.76,1,0,1,41816.49
668,1,32,7,0.0,2,1,1,777.37
812,1,33,2,127154.14,2,0,1,105383.49
416,0,41,10,122189.66,2,1,0,98301.61
550,1,51,5,0.0,2,1,0,153917.41
712,0,27,2,133009.51,1,1,0,126809.15
669,0,42,1,103873.39,1,1,0,148611.52
577,1,29,2,0.0,1,1,1,168924.41
597,0,30,2,119370.11,1,1,1,182726.22
608,1,50,6,0.0,1,1,0,93568.77
471,0,36,5,90063.74,2,1,1,96366.7
729,1,39,6,127415.85,1,1,1,184977.2
690,1,35,6,112689.95,1,1,0,176962.31
685,1,43,4,97392.18,2,1,0,43956.83
659,0,56,9,123785.24,1,1,0,99504.03
748,0,26,1,77780.29,1,0,1,183049.41
614,1,43,8,140733.74,1,1,1,166588.76
413,1,35,2,0.0,2,1,1,60972.84
546,0,36,7,85660.96,1,0,0,134778.01
694,1,31,5,0.0,1,1,0,35593.18
666,1,53,5,64646.7,1,1,0,128019.48
792,1,50,9,0.0,4,1,1,194700.81
671,0,29,6,0.0,2,0,0,12048.67
661,0,35,5,150725.53,2,0,1,113656.85
607,0,27,2,0.0,2,1,0,63495.86
550,1,38,2,103391.38,1,0,1,90878.13
600,0,50,6,94684.27,1,1,1,50488.91
501,1,27,4,95331.83,2,1,0,132104.76
749,0,60,6,0.0,1,1,0,17978.68
850,1,40,4,166082.15,2,0,1,44406.17
549,0,55,1,137592.31,2,0,1,116548.02
566,0,42,6,0.0,1,1,0,180702.12
792,1,36,5,115725.24,2,0,0,1871.25
624,0,35,0,180303.24,2,1,0,163587.9
744,1,34,3,0.0,2,1,0,27244.35
657,1,34,5,154983.98,1,1,0,27738.01
735,1,29,10,0.0,2,1,1,95025.27
520,1,31,4,93249.4,1,1,0,77335.75
673,1,72,1,0.0,2,0,1,111981.19
687,0,47,7,0.0,2,1,1,177624.01
465,0,51,8,122522.32,1,0,0,181297.65
692,1,28,9,118945.09,1,0,0,16064.25
461,0,35,5,0.0,1,1,1,54209.02
586,0,47,5,157099.47,2,1,1,65481.86
637,1,33,0,132255.99,2,0,1,74588.41
620,0,70,3,87926.24,2,1,0,33350.26
701,1,39,2,0.0,2,1,1,82526.92
657,1,36,8,0.0,2,0,1,123866.43
594,1,40,0,152092.44,2,1,1,83508.93
481,1,37,8,152303.66,2,1,1,175082.2
669,0,42,9,0.0,2,0,0,135630.32
504,0,43,7,102365.49,1,1,0,194690.77
681,1,33,10,0.0,1,0,0,158336.36
733,0,28,5,0.0,2,0,0,12761.16
687,0,27,9,152328.88,2,0,0,126494.82
704,0,39,10,102556.18,2,1,0,171971.25
496,0,29,4,0.0,2,1,0,164806.89
518,0,45,8,0.0,2,1,1,36193.07
751,1,52,8,0.0,2,0,1,179291.85
663,1,44,2,117028.6,2,0,1,144680.18
423,0,36,5,97665.61,1,1,0,118372.55
655,1,67,6,148363.38,1,1,1,186995.17
683,1,29,0,133702.89,1,1,0,55582.54
669,1,29,7,0.0,2,1,1,138145.62
649,1,38,1,122214.0,1,0,1,88965.46
625,0,55,8,118772.71,4,0,0,135853.62
789,1,27,6,0.0,2,1,0,103603.65
714,0,25,4,0.0,2,0,0,82500.84
589,0,20,2,121093.29,2,1,0,3529.72
489,1,28,1,79460.98,2,1,1,167973.63
691,1,30,7,101231.77,2,0,0,156529.44
680,0,31,9,119825.75,2,1,1,101139.3
704,0,39,1,124640.51,1,1,0,116511.12
815,1,37,2,110777.26,2,1,0,2383.59
671,0,23,9,123943.18,1,1,1,159553.27
626,1,35,4,88109.81,1,1,1,32825.5
628,1,43,3,184926.61,1,1,0,122937.57
574,0,39,5,119013.86,1,1,0,103421.91
521,1,39,7,0.0,2,0,1,653.58
559,1,62,6,118756.62,1,1,1,20367.68
623,0,29,1,0.0,2,0,0,39382.06
769,1,34,7,115101.5,1,0,0,57841.89
723,1,37,3,94661.53,2,1,0,121239.65
700,0,46,5,56580.95,2,0,1,45424.13
729,0,45,7,91091.06,2,1,0,71133.12
599,1,36,3,128960.21,2,1,1,40318.33
778,0,33,9,151772.63,2,0,0,180249.94
632,1,65,6,129472.33,1,1,1,85179.48
610,0,31,6,107784.65,1,1,1,141137.53
541,1,36,5,0.0,2,1,0,124795.84
445,0,33,7,0.0,2,1,0,122625.68
731,0,30,5,0.0,2,1,0,189528.72
589,1,48,5,126111.61,1,0,1,133961.19
693,0,39,0,0.0,2,0,0,81901.6
717,0,39,6,0.0,2,1,0,93275.61
559,1,34,2,137390.11,2,1,0,9677.0
692,1,69,10,154953.94,1,1,1,70849.47
731,1,29,5,179539.2,1,0,0,112010.02
548,0,33,0,101084.36,1,1,0,42749.85
529,1,72,5,94216.05,1,1,1,78695.68
608,0,56,10,129255.2,2,1,0,142492.04
613,1,33,3,155736.42,2,1,1,57751.21
718,0,33,4,70541.06,1,0,0,88592.8
502,1,45,0,0.0,1,0,0,84663.21
363,0,28,6,146098.43,3,1,0,100615.14
550,1,39,2,116120.19,2,1,1,195638.13
531,1,31,2,118899.45,2,0,0,41409.36
798,1,32,7,0.0,2,0,1,37731.95
649,1,29,2,45022.23,1,1,1,173495.77
447,1,43,2,0.0,2,1,0,33879.26
667,1,23,1,0.0,2,1,0,91573.19
587,0,37,6,104414.03,1,1,0,192026.02
545,0,37,8,114754.08,1,1,0,136050.44
728,0,59,4,0.0,1,1,1,163365.85
681,1,48,5,139714.4,2,0,0,73066.72
773,1,43,7,138150.57,1,1,1,177357.16
670,0,65,1,0.0,1,1,1,177655.68
527,0,25,6,0.0,2,0,1,96758.58
581,1,31,6,116891.72,1,1,0,107137.3
850,0,37,3,212778.2,1,0,1,69372.88
676,1,48,3,80697.44,1,0,0,101397.86
850,0,26,8,123126.29,1,1,0,74425.41
605,1,36,7,128829.25,1,1,0,190588.59
559,0,43,1,0.0,1,0,1,86634.3
556,0,43,6,0.0,3,0,0,125154.57
572,1,26,4,118287.01,2,0,0,60427.3
839,1,47,2,136911.07,1,1,1,168184.62
676,0,48,2,124442.38,1,1,0,15068.53
735,1,50,2,0.0,2,0,1,147075.69
629,1,40,9,0.0,1,1,0,106.67
535,0,44,2,114427.86,1,1,1,136330.26
557,0,32,3,123502.53,1,1,1,69826.8
807,1,42,5,0.0,2,1,1,74900.9
510,1,65,2,0.0,2,1,1,48071.61
564,1,26,7,84006.88,2,0,0,183490.99
709,1,23,8,73314.04,2,1,0,63446.47
758,1,51,8,81710.46,1,1,1,116520.07
732,1,25,0,110942.9,1,0,0,172576.56
771,0,47,3,72664.0,2,1,1,107874.39
735,0,25,3,91718.8,1,0,0,28411.23
778,0,37,0,105617.73,2,1,1,133699.82
528,0,32,0,68138.37,1,1,1,170309.19
849,1,35,4,110837.73,1,0,0,126419.8
589,0,21,3,0.0,2,0,1,55601.44
738,1,58,2,133745.44,4,1,0,28373.86
504,0,49,7,0.0,3,0,1,87822.14
630,0,40,7,0.0,2,1,1,34453.17
527,0,36,6,0.0,2,1,1,102280.29
698,1,52,10,107304.39,3,1,0,28806.32
703,1,58,4,92930.92,1,0,1,85148.78
590,1,36,1,0.0,2,1,0,48876.84
579,1,37,4,0.0,2,1,1,32246.63
683,1,43,2,112499.42,2,1,0,30375.18
732,0,42,2,118889.66,2,0,0,87422.15
648,0,43,7,139972.18,1,1,0,143668.58
786,1,40,6,0.0,2,0,0,41248.8
652,0,42,4,0.0,2,1,1,38152.01
730,0,39,6,140094.59,1,1,0,172450.04
616,0,32,6,0.0,2,1,1,43001.46
490,0,41,0,139659.04,1,1,1,176254.12
514,1,66,9,0.0,2,1,1,14234.31
702,1,44,9,0.0,1,0,0,59207.41
680,1,44,7,108724.98,1,0,1,72330.46
777,1,23,6,0.0,2,1,1,163225.48
786,1,29,7,80895.44,2,1,0,64945.57
704,1,44,3,0.0,2,0,1,152884.85
737,1,28,8,0.0,2,1,0,106390.01
756,0,26,5,155143.52,1,0,1,135034.57
709,1,35,2,0.0,2,1,0,104982.39
815,0,57,5,0.0,3,0,0,38941.44
648,1,41,5,123049.21,1,0,1,5066.76
788,0,39,3,135139.33,1,0,1,113086.08
611,1,30,9,0.0,2,1,1,148887.69
654,0,24,8,145081.73,1,1,1,130075.07
834,1,38,8,0.0,2,1,1,66485.26
663,0,53,6,150200.23,1,0,1,151317.27
516,0,31,7,0.0,1,1,0,47018.75
681,1,38,6,153722.47,1,1,0,101319.76
656,0,27,3,150905.03,2,1,0,16998.72
655,0,20,7,134397.61,1,0,0,28029.54
579,1,41,0,141749.68,1,0,1,9201.53
645,0,40,3,129596.77,1,1,1,103232.6
498,0,29,9,0.0,1,1,0,190035.83
807,1,43,1,105799.32,2,1,0,34888.04
636,0,29,3,97325.15,1,0,1,131924.38
524,1,44,10,118569.03,2,0,0,82117.2
691,1,28,1,0.0,2,0,0,92865.41
850,0,24,1,0.0,2,0,1,69052.87
707,0,55,1,0.0,2,0,1,54409.48
587,0,38,0,132122.42,2,0,0,31730.32
756,0,60,3,115924.89,1,1,0,93524.19
588,0,34,3,120777.88,1,1,1,131729.52
707,1,47,3,0.0,2,1,0,174303.29
753,0,46,9,113909.69,3,1,0,92320.37
628,0,45,8,0.0,2,1,0,193903.06
679,1,35,1,130463.55,2,1,1,37341.17
611,0,43,9,127216.31,2,0,1,17913.25
622,0,28,1,143124.63,2,1,0,81723.8
696,1,28,8,0.0,1,0,0,176713.47
626,1,26,8,0.0,2,0,0,191420.71
519,0,38,7,125328.56,1,1,0,188225.67
679,0,26,3,76554.06,1,1,1,184800.27
791,0,44,5,0.0,2,1,1,123977.86
664,1,58,5,98668.18,1,1,1,60887.58
716,0,35,8,112808.18,1,0,1,17848.3
729,1,31,8,164870.81,2,1,1,9567.39
399,1,46,2,127655.22,1,1,0,139994.68
815,0,25,8,135161.67,1,1,1,136071.05
686,1,22,8,0.0,2,0,0,142331.85
597,1,45,7,0.0,2,0,0,167756.45
509,1,32,9,170661.47,1,1,1,21646.2
812,1,44,4,115049.15,2,1,0,165038.41
575,1,53,1,84903.33,2,0,1,26015.8
815,1,45,7,0.0,1,0,1,52885.23
671,1,35,1,144848.74,1,1,1,179012.3
623,0,57,7,71481.79,2,1,1,84421.34
580,1,35,10,136281.41,2,1,1,24799.47
787,1,51,0,58137.08,1,0,1,142538.31
588,0,35,1,103060.63,1,1,0,179866.01
615,1,58,3,72309.3,1,1,1,85687.09
591,0,34,3,96127.27,1,0,0,30972.06
663,1,35,5,0.0,2,1,1,62634.94
651,1,31,7,138008.06,2,1,0,129912.74
626,1,38,7,141074.59,1,1,0,52795.56
790,1,46,8,182364.53,1,0,0,139266.48
738,1,49,6,106770.82,1,1,0,123499.27
702,1,30,2,0.0,2,1,1,145537.32
529,0,38,2,0.0,1,1,0,146388.85
623,1,33,2,80002.33,1,1,1,104079.62
556,0,51,8,61354.14,1,1,0,198810.65
607,0,39,10,0.0,3,1,0,132741.13
554,0,22,8,0.0,2,0,1,142670.61
542,1,32,2,131945.94,1,0,1,159737.56
747,0,21,4,81025.6,2,1,0,167682.57
622,1,35,8,0.0,2,1,1,131772.51
654,1,32,6,0.0,2,1,1,137898.57
555,1,41,10,113270.2,2,1,1,185387.14
670,0,31,9,0.0,1,0,1,76254.83
662,0,22,9,0.0,2,1,1,44377.65
596,1,36,2,0.0,2,1,1,12067.39
656,1,45,5,127864.4,1,1,0,87107.57
706,0,46,4,105214.58,1,1,0,108699.59
632,1,50,2,0.0,2,0,0,57942.88
539,1,39,2,0.0,2,1,1,48189.94
667,0,48,2,0.0,2,1,1,148608.39
527,0,28,2,123802.98,2,1,1,155846.69
633,0,26,8,124281.84,1,1,1,60116.57
445,1,37,3,0.0,2,1,1,180012.39
694,0,37,8,98218.04,2,1,0,182354.46
476,1,40,6,0.0,1,1,1,22735.45
767,0,45,7,132746.2,2,1,0,26628.88
513,0,42,10,0.0,2,0,1,73151.25
804,0,71,8,0.0,2,0,1,147995.96
547,0,35,4,0.0,1,1,1,133287.73
618,0,24,7,128736.39,1,0,1,37147.61
662,1,30,5,115286.68,2,1,1,149587.92
525,0,25,10,0.0,2,1,0,69361.95
661,1,48,3,120320.54,1,0,0,96463.25
826,1,26,5,142662.68,1,0,0,60285.3
587,0,32,3,125445.04,2,1,1,130514.78
636,0,36,1,0.0,1,1,0,43134.58
630,1,41,7,107511.52,1,0,1,46156.87
647,1,28,6,149594.02,2,1,0,102325.19
762,0,51,3,99286.98,1,0,1,85578.63
778,0,29,7,123229.46,1,1,0,181221.09
614,1,50,4,137104.47,1,1,0,127166.49
581,1,38,1,0.0,2,1,0,46176.22
629,1,35,1,172170.36,1,1,1,159777.37
670,0,42,6,112333.63,1,1,1,65706.86
655,0,41,5,0.0,1,0,0,36548.0
593,0,38,4,129499.42,1,1,1,154071.27
774,1,76,4,112510.89,1,1,1,143133.18
679,0,43,4,0.0,3,1,0,115136.51
665,1,39,10,46323.57,1,1,0,136812.02
715,1,32,8,175307.32,1,1,0,187051.23
422,0,33,2,0.0,2,1,0,102655.31
701,1,26,5,83600.24,1,0,1,59195.05
656,1,33,4,0.0,2,1,0,116706.0
581,1,31,3,0.0,2,0,0,89040.61
620,1,38,0,0.0,2,1,1,38015.34
744,0,26,5,166297.89,1,1,1,181694.44
609,1,39,2,139443.75,2,1,0,9234.06
654,1,55,3,87485.67,1,1,1,3299.01
515,0,28,9,0.0,2,0,0,94141.75
715,0,32,10,0.0,2,1,0,60907.49
605,0,31,1,117992.59,1,1,1,183598.77
678,0,39,6,0.0,1,0,1,185366.56
714,1,40,9,46520.69,1,1,1,96687.25
663,0,42,1,82228.67,2,1,0,71359.78
623,1,42,1,149332.48,2,1,0,100834.22
751,0,28,10,132932.14,2,1,1,46630.47
525,1,36,2,114628.4,1,0,1,168290.06
682,0,27,1,97893.2,1,1,0,166144.98
734,1,33,5,121898.58,1,1,0,61829.89
525,0,30,5,0.0,2,0,1,149195.44
561,1,37,1,100443.36,2,0,1,101693.73
610,1,46,5,91897.8,1,1,0,54394.28
667,1,27,2,138032.15,1,1,0,166317.71
444,1,34,2,144318.97,1,1,0,112668.06
721,1,40,3,0.0,1,1,1,144874.67
708,0,47,0,126589.12,2,0,1,132730.07
703,0,45,5,0.0,2,1,0,131906.44
684,1,32,9,100249.41,2,0,1,67599.69
706,1,54,9,117444.51,1,1,1,186238.85
584,0,44,5,95671.75,2,1,1,106564.88
541,1,51,7,90373.28,2,1,0,179861.79
619,1,46,8,62400.48,1,1,1,132498.39
373,1,42,7,0.0,1,1,0,77786.37
670,1,36,7,0.0,2,0,0,59571.5
583,1,39,1,129299.28,2,1,0,73107.6
605,1,52,7,0.0,2,1,1,173952.5
719,1,44,4,0.0,1,0,0,84972.9
808,1,25,7,0.0,2,0,1,23180.37
359,0,44,6,128747.69,1,1,0,146955.71
696,0,25,8,126442.59,1,1,0,121904.44
675,0,21,8,98373.26,1,1,0,18203.0
647,0,35,6,112668.7,1,0,1,122584.29
709,1,37,7,0.0,1,1,0,159486.76
704,0,36,2,175509.8,2,1,0,152039.67
735,0,33,4,0.0,2,1,0,149474.69
588,1,32,3,109109.33,1,0,1,4993.94
731,0,39,2,126816.18,1,1,1,74850.93
535,0,31,7,111855.04,2,1,1,36278.89
609,1,32,7,71872.19,1,1,1,151924.9
580,1,31,2,0.0,2,0,1,64014.24
533,0,22,10,115743.6,1,0,0,43852.05
619,0,32,4,175406.13,2,1,1,172792.43
643,0,34,7,160426.07,1,0,1,188533.11
561,1,33,6,0.0,2,0,0,173680.39
618,1,41,8,37702.79,1,1,1,195775.48
714,1,37,9,148466.93,2,0,1,151280.96
760,0,41,6,0.0,2,0,0,101491.23
770,1,37,5,141547.26,2,0,1,180326.83
537,0,41,3,138306.34,1,1,0,106761.47
597,0,26,7,0.0,2,1,0,110253.2
710,0,36,4,116085.06,1,1,0,58601.61
704,0,44,9,153656.85,1,1,0,158742.81
822,1,38,6,128289.7,3,1,0,9149.96
543,0,31,2,147674.26,1,1,1,16658.76
829,0,37,3,103457.76,1,0,0,1114.12
611,0,40,8,100812.33,2,1,0,147358.27
743,0,40,6,0.0,1,1,0,28280.8
769,0,38,2,0.0,2,0,0,75578.67
704,1,38,6,106687.76,1,1,0,173776.5
715,1,34,4,124314.45,1,0,0,97782.92
642,1,41,4,157777.58,1,1,0,67484.6
758,0,47,9,95523.16,1,1,0,73294.48
562,1,38,5,0.0,1,1,0,115700.2
640,0,29,4,0.0,2,1,0,44904.26
513,0,49,5,171601.27,1,1,0,126223.84
487,1,33,8,145729.71,1,1,0,41365.85
699,1,34,2,117468.67,1,1,0,185227.42
558,1,58,2,142537.18,1,1,1,88791.83
778,1,24,4,0.0,2,1,1,162809.2
516,1,35,10,57369.61,1,1,1,101699.77
774,0,35,3,121418.62,1,1,1,24400.37
536,1,35,8,0.0,2,1,0,64833.28
602,0,42,6,158414.85,1,1,1,131886.46
741,1,29,8,0.0,2,1,1,115994.52
850,0,23,9,143054.85,1,0,1,62980.96
737,1,43,8,96353.8,1,0,0,10209.8
570,1,39,10,129674.89,2,1,0,80552.36
582,0,32,4,0.0,2,1,0,59668.81
536,0,28,4,0.0,1,1,1,136197.65
697,1,63,7,148368.02,1,0,0,118862.08
538,0,62,3,75051.49,1,0,0,17682.02
731,1,35,2,127862.93,2,1,0,139083.7
642,0,33,4,84607.34,2,0,1,60059.47
667,1,77,2,0.0,1,1,1,34702.92
767,1,36,3,139180.2,1,0,0,123880.19
625,1,43,4,122351.29,1,1,0,71216.6
593,0,38,5,142658.04,2,0,1,135337.11
655,0,72,5,138089.97,2,1,1,99920.41
706,0,29,5,112564.62,1,1,0,42334.38
705,1,32,3,0.0,2,0,0,129576.99
650,1,33,0,98064.97,1,1,0,52411.99
850,1,55,6,0.0,1,1,0,944.41
694,0,38,5,195926.39,1,1,1,85522.84
679,1,38,7,110555.37,2,1,0,46522.68
849,1,69,7,71996.09,1,1,1,139065.94
591,1,46,4,129269.27,1,1,0,163504.33
724,1,45,5,83888.54,1,0,1,34121.81
806,1,34,5,113958.55,1,0,1,32125.98
588,0,64,3,0.0,1,1,1,189703.65
524,0,32,6,0.0,1,1,1,132861.9
591,1,39,8,0.0,2,0,0,42392.24
773,1,34,10,126979.75,1,0,0,36823.28
800,1,60,6,88541.57,2,1,1,131718.12
532,1,24,8,142755.25,1,0,0,34231.48
705,1,39,6,133261.13,1,1,1,78065.9
808,0,67,10,124577.15,1,0,1,169894.4
540,1,44,3,164113.04,2,1,1,12120.79
641,0,40,2,110086.69,1,1,0,159773.14
666,1,36,4,120165.4,2,1,0,33701.5
667,1,40,9,0.0,1,1,1,96670.2
635,1,27,3,127009.83,1,1,0,161909.95
729,0,39,1,131513.26,1,1,1,193715.0
600,1,40,1,141136.79,1,1,1,67803.83
637,1,60,3,0.0,2,1,1,70174.03
608,1,33,1,102772.67,2,1,0,70705.58
446,0,45,10,125191.69,1,1,1,128260.86
654,1,32,9,121455.65,1,1,0,190068.53
693,0,34,10,107556.06,2,0,0,154631.35
850,1,58,8,156652.13,1,0,0,25899.21
529,1,29,4,135759.4,1,0,0,112813.79
639,0,37,5,151242.48,1,0,1,49637.65
647,0,43,3,122717.53,2,1,1,87000.39
532,0,37,5,0.0,2,0,1,6761.84
850,1,40,6,0.0,1,1,0,136985.08
752,0,35,2,0.0,1,1,0,44335.54
645,1,36,4,59893.85,2,1,0,43999.64
695,1,28,0,96020.86,1,1,1,57992.49
659,1,39,8,106259.63,2,1,1,198103.32
618,0,29,10,100315.1,2,1,1,32526.64
548,1,38,0,178056.54,2,1,0,38434.73
525,1,26,7,153644.39,1,1,1,63197.88
708,1,32,3,151691.44,2,1,1,172810.51
634,1,48,2,107247.69,1,1,1,103712.05
619,0,52,8,124099.13,1,0,0,23904.52
523,0,73,7,0.0,2,0,0,130883.9
571,1,40,5,0.0,2,0,0,72849.29
666,0,37,2,158468.76,1,0,1,93266.01
573,1,56,3,154669.77,1,0,1,115462.27
618,0,42,2,0.0,4,0,0,111097.39
641,1,35,5,0.0,2,1,0,93148.93
745,1,25,5,157993.15,2,1,0,146041.45
631,1,37,8,138292.64,2,0,0,152422.91
723,0,40,7,142856.95,2,0,0,38019.74
520,0,46,10,85216.61,1,1,0,117369.52
614,1,38,2,116248.88,1,1,0,105140.92
647,1,44,4,93960.35,1,1,0,36579.53
734,0,43,3,55853.33,2,0,1,94811.85
598,1,59,8,118210.42,2,0,0,60192.14
650,1,23,4,93911.3,2,1,0,69055.45
562,1,33,8,92659.2,2,1,0,1354.25
548,1,33,6,0.0,1,1,1,31728.35
656,0,39,6,0.0,2,1,0,141069.88
754,0,55,3,161608.81,1,1,0,8080.85
713,1,42,0,109121.71,1,0,1,167873.49
850,0,36,6,143644.16,1,1,0,22102.25
713,1,38,6,116980.78,2,0,1,76038.38
710,1,22,8,0.0,3,1,0,107292.91
794,0,62,9,123681.32,3,1,0,173586.63
700,1,54,1,79415.67,1,0,1,139735.54
676,1,33,6,171490.78,1,0,0,79099.64
661,0,32,1,145980.23,1,0,1,56636.28
608,0,40,8,121729.42,1,0,0,61164.45
766,0,28,3,62717.84,2,1,1,13182.43
688,1,29,9,144553.5,2,1,0,143454.95
764,0,33,9,168964.77,1,0,1,118982.51
800,0,40,3,75893.11,2,1,0,132562.23
465,1,33,8,0.0,2,1,0,177668.55
635,0,34,5,98683.47,2,1,0,15733.19
759,0,33,2,0.0,2,1,0,56583.88
850,0,43,8,92244.83,2,1,0,54949.73
728,0,43,5,0.0,1,1,1,120088.17
667,0,24,4,0.0,2,0,1,34335.55
664,1,32,5,133705.74,1,0,0,134455.84
651,1,35,7,74623.5,3,1,0,129451.29
453,0,28,3,139986.65,1,1,0,136846.75
735,1,46,2,106344.95,1,1,0,114371.33
713,1,44,1,63438.91,1,1,0,64375.4
646,1,30,5,98014.74,1,1,1,12757.14
627,1,23,5,184244.86,1,1,0,103099.22
654,1,29,2,91955.61,1,1,0,37065.66
816,0,40,9,109003.26,1,1,1,79580.56
692,0,43,10,118588.83,1,1,1,161241.65
756,1,34,1,103133.26,1,1,1,90059.04
501,1,42,9,114631.23,1,0,1,91429.74
775,1,45,8,0.0,1,1,0,130376.68
648,0,40,5,139973.65,1,1,1,667.66
660,1,28,1,118402.25,2,1,0,14288.93
492,0,38,8,57068.43,2,1,0,188974.81
683,0,49,7,108797.63,2,0,0,140763.18
773,1,41,4,0.0,2,1,1,24924.92
624,1,27,9,94667.29,2,0,1,4470.52
590,0,51,3,154962.99,3,0,1,191932.27
667,0,56,8,137464.04,1,1,0,130846.79
747,0,32,5,67495.04,2,0,1,77370.37
671,0,42,3,0.0,2,1,1,128449.33
727,0,31,10,96997.09,2,0,0,76614.04
803,0,40,6,165526.71,1,1,0,12328.08
850,0,35,6,81684.97,1,1,0,824.0
714,0,26,9,89928.99,1,1,0,46203.31
766,1,44,3,116822.7,1,0,0,197643.24
805,1,24,6,143221.35,2,1,0,186035.72
665,1,63,7,104469.58,1,1,1,25165.36
601,0,48,8,120782.7,1,1,0,63940.68
692,1,49,6,110540.43,2,0,1,107472.99
694,0,31,10,0.0,2,1,0,160990.27
550,0,30,4,0.0,2,1,0,89216.29
715,1,31,7,0.0,1,1,1,149970.59
496,1,32,4,127845.83,1,1,0,66469.2
669,0,30,7,139872.81,1,1,0,188795.85
708,0,64,5,0.0,3,0,1,112520.07
607,1,25,3,0.0,2,0,0,187048.72
660,0,31,6,172325.67,1,0,1,45438.38
697,0,76,7,0.0,2,0,1,188772.45
431,1,37,0,120764.08,1,1,1,117023.08
850,1,39,6,206014.94,2,0,1,42774.84
533,0,35,8,0.0,2,1,1,187900.12
505,0,37,6,159863.9,2,0,1,125307.87
641,1,37,7,0.0,2,1,0,75248.3
